# Darya core lexicon - B1 batch (AI scripted)
# rank|dari|translit|pos|register|glossEn|exampleDari|exampleTranslit|exampleEn|tags|variants
2370|شکاکیت|shakkākiyat|noun|neutral|skepticism|او با شکاکیت به موضوع نگاه کرد.|ō bā shakkākiyat ba mawzō' negāh kard.|He looked at the issue with skepticism.|Abstract Concepts|
2371|یقین|yaqīn|noun|neutral|certainty|من به پیروزی یقین دارم.|man ba pērōzī yaqīn dāram.|I have certainty in victory.|Abstract Concepts|
2372|ایمان|īmān|noun|neutral|faith|ایمان او قوی است.|īmān-e ō qawī ast.|His faith is strong.|Religion & Beliefs|
2373|کفر|kufr|noun|neutral|blasphemy/disbelief|آنها او را به کفر متهم کردند.|ānhā ō rā ba kufr muttaham kardand.|They accused him of disbelief.|Abstract Concepts|
2374|الحاد|elhād|noun|formal|atheism|الحاد در این جامعه پذیرفته نیست.|elhād dar īn jāme'a pazīrufta nēst.|Atheism is not accepted in this society.|Abstract Concepts|
2375|رستگاری|rastegārī|noun|literary|salvation|او به دنبال رستگاری است.|ō ba dumbāl-e rastegārī ast.|He is seeking salvation.|Abstract Concepts|
2376|گناه|gunāh|noun|neutral|sin|دروغ گفتن گناه است.|durōgh guftan gunāh ast.|Lying is a sin.|Religion & Beliefs|
2377|ثواب|sawāb|noun|neutral|divine reward|کمک به دیگران ثواب دارد.|kumak ba dīgarān sawāb dārad.|Helping others has a divine reward.|Religion & Beliefs|
2378|معجزه|mu'jeza|noun|neutral|miracle|این شبیه یک معجزه است.|īn shabēh-e yak mu'jeza ast.|This is like a miracle.|Abstract Concepts|
2379|وحی|wahī|noun|neutral|revelation|قرآن از طریق وحی نازل شد.|qur'ān az tarīq-e wahī nāzel shud.|The Quran was revealed through revelation.|Abstract Concepts|
2380|پیامبری|payāmbarī|noun|neutral|prophethood|او ادعای پیامبری کرد.|ō edde'ā-e payāmbarī kard.|He claimed prophethood.|Abstract Concepts|
2381|فرشته|fereshta|noun|neutral|angel|او مثل یک فرشته مهربان است.|ō misl-e yak fereshta mihrabān ast.|She is kind like an angel.|Religion & Beliefs|
2382|شیطان|shaytān|noun|neutral|devil/Satan|شیطان انسان را فریب می‌دهد.|shaytān ensān rā firēb mēdehad.|The devil deceives humans.|Abstract Concepts|
2383|دوزخ|dōzakh|noun|literary|hell|بدکاران به دوزخ می‌روند.|badkārān ba dōzakh mērawand.|Evildoers go to hell.|Religion & Beliefs|
2384|بهشت|bihesht|noun|neutral|paradise/heaven|بهشت جای نیکوکاران است.|bihesht jāy-e nēkōkārān ast.|Paradise is the place of the righteous.|Religion & Beliefs|
2385|قیامت|qiyāmat|noun|neutral|resurrection/doomsday|آنها به روز قیامت باور دارند.|ānhā ba rōz-e qiyāmat bāwar dārand.|They believe in the day of resurrection.|Abstract Concepts|
2386|تقدیر|taqdīr|noun|neutral|destiny|این تقدیر ما بود.|īn taqdīr-e mā būd.|This was our destiny.|Abstract Concepts|
2387|سرنوشت|sarnawesht|noun|neutral|fate|سرنوشت او هنوز نامعلوم است.|sarnawesht-e ō hanōz nāma'lūm ast.|His fate is still unknown.|Abstract Concepts|
2388|عبادت|ebādat|noun|neutral|worship|مردم در مسجد عبادت می‌کنند.|mardum dar masjid ebādat mēkunand.|People worship in the mosque.|Abstract Concepts|
2389|نیایش|niyāyesh|noun|literary|prayer/supplication|او در حال نیایش بود.|ō dar hāl-e niyāyesh būd.|He was in a state of prayer.|Abstract Concepts|
2390|مقدسات|muqaddasāt|noun|formal|sanctities/holy things|توهین به مقدسات جرم است.|tawhīn ba muqaddasāt jurm ast.|Insulting sanctities is a crime.|Religion & Beliefs|
2391|تواضع|tawāzu'|noun|formal|humility|تواضع نشانه بزرگی است.|tawāzu' neshāna-e buzurgī ast.|Humility is a sign of greatness.|Abstract Concepts|
2392|سرمایه‌داری|sarmāyaguzārī|noun|neutral|capitalism|نظام سرمایه‌داری مشکلات خود را دارد.|nizām-e sarmāyaguzārī mushkelāt-e khud rā dārad.|The capitalist system has its own problems.|Abstract Concepts|
2393|کمونیسم|komunīzm|noun|neutral|communism|کمونیسم در قرن بیستم گسترش یافت.|komunīzm dar qarn-e bīstum gustarish yāft.|Communism spread in the 20th century.|Abstract Concepts|
2394|سوسیالیسم|sosyālīzm|noun|neutral|socialism|او یک طرفدار سوسیالیسم است.|ō yak tarafdār-e sosyālīzm ast.|He is a supporter of socialism.|Abstract Concepts|
2395|فاشیسم|fāshīzm|noun|neutral|fascism|فاشیسم یک ایدئولوژی خطرناک است.|fāshīzm yak īde'olozhī-e khatarnāk ast.|Fascism is a dangerous ideology.|Abstract Concepts|
2396|استبداد|estebdād|noun|formal|tyranny/despotism|مردم علیه استبداد قیام کردند.|mardum alayh-e estebdād qiyām kardand.|The people rose up against tyranny.|Abstract Concepts|
2397|دیکتاتوری|dīktātorī|noun|neutral|dictatorship|آنها در یک دیکتاتوری زندگی می‌کنند.|ānhā dar yak dīktātorī zendagī mēkunand.|They live in a dictatorship.|Abstract Concepts|
2398|لیبرالیسم|līberālīzm|noun|neutral|liberalism|لیبرالیسم بر آزادی فردی تأکید دارد.|līberālīzm bar āzādī-e fardī ta'kīd dārad.|Liberalism emphasizes individual freedom.|Abstract Concepts|
2399|محافظه‌کاری|muhāfazakārī|noun|neutral|conservatism|حزب او تمایلات محافظه‌کاری دارد.|hezb-e ō tamāyulāt-e muhāfazakārī dārad.|His party has conservative tendencies.|Abstract Concepts|
2400|ملی‌گرایی|millīgarāyī|noun|neutral|nationalism|ملی‌گرایی می‌تواند مثبت یا منفی باشد.|millīgarāyī mētāwanad musbat yā manfī bāshad.|Nationalism can be positive or negative.|Abstract Concepts|
2401|فمینیسم|femīnīzm|noun|neutral|feminism|فمینیسم خواهان برابری جنسیتی است.|femīnīzm khāhān-e barābarī-e jensiyatī ast.|Feminism wants gender equality.|Abstract Concepts|
2402|صلح‌طلبی|sulhtalabī|noun|neutral|pacifism|او به دلیل صلح‌طلبی به جنگ نرفت.|ō ba dalīl-e sulhtalabī ba jang naraft.|He didn't go to war because of pacifism.|Abstract Concepts|
2403|خشونت‌پرهیزی|khushūnatparhēzī|noun|formal|nonviolence|گاندی طرفدار خشونت‌پرهیزی بود.|gāndī tarafdār-e khushūnatparhēzī būd.|Gandhi was a supporter of nonviolence.|Abstract Concepts|
2404|انسان‌گرایی|ensāngarāyī|noun|neutral|humanism|انسان‌گرایی ارزش زیادی به انسان می‌دهد.|ensāngarāyī arzish-e ziyādī ba ensān mēdehad.|Humanism gives great value to humans.|Abstract Concepts|
2405|محیط‌زیست‌گرایی|muhēt-e-zēst-garāyī|noun|neutral|environmentalism|محیط‌زیست‌گرایی در حال رشد است.|muhēt-e-zēst-garāyī dar hāl-e rushd ast.|Environmentalism is growing.|Abstract Concepts|
2406|سنت‌گرایی|sunnatgarāyī|noun|neutral|traditionalism|آنها پیرو سنت‌گرایی هستند.|ānhā payraw-e sunnatgarāyī hastand.|They are followers of traditionalism.|Abstract Concepts|
2407|تجددخواهی|tajaddudkhāhī|noun|formal|modernism|تجددخواهی در هنر تغییرات زیادی آورد.|tajaddudkhāhī dar hunar taghyīrāt-e ziyādī āwurd.|Modernism brought many changes in art.|Abstract Concepts|
2408|سکولاریسم|sekulārīzm|noun|neutral|secularism|قانون اساسی آنها بر پایه سکولاریسم است.|qānūn-e asāsī-e ānhā bar pāya-e sekulārīzm ast.|Their constitution is based on secularism.|Abstract Concepts|
2409|بنیادگرایی|bunyādgarāyī|noun|neutral|fundamentalism|بنیادگرایی یک تهدید جهانی است.|bunyādgarāyī yak tahdīd-e jahānī ast.|Fundamentalism is a global threat.|Abstract Concepts|
2410|کثرت‌گرایی|kasratgarāyī|noun|formal|pluralism|کثرت‌گرایی به معنای پذیرش تفاوت‌هاست.|kasratgarāyī ba ma'nā-e pazīresh-e tafāwut-hāst.|Pluralism means accepting differences.|Abstract Concepts|
2411|اندیشیدن|andēshīdan|verb|neutral|to think/ponder|او شروع به اندیشیدن کرد.|ō shurō' ba andēshīdan kard.|He started to ponder.|Actions & Movement|اندیش
2412|درک کردن|dark kardan|verb|neutral|to understand/comprehend|من وضعیت تو را درک می‌کنم.|man waz'iyat-e tu rā dark mēkunam.|I understand your situation.|Actions & Movement|درک کن
2413|استنباط کردن|estenbāt kardan|verb|formal|to infer/deduce|از این حرف چه چیزی استنباط می‌کنید؟|az īn harf che chīzē estenbāt mēkunēd?|What do you infer from this statement?|Actions & Movement|استنباط کن
2414|تحلیل کردن|tahlīl kardan|verb|neutral|to analyze|ما باید این داده‌ها را تحلیل کنیم.|mā bāyad īn dāda-hā rā tahlīl kunēm.|We must analyze this data.|Actions & Movement|تحلیل کن
2415|نقد کردن|naqd kardan|verb|neutral|to criticize/critique|منتقدان فیلم او را نقد کردند.|munteqedān fīlm-e ō rā naqd kardand.|Critics critiqued his film.|Actions & Movement|نقد کن
2416|توجیه کردن|tawjēh kardan|verb|neutral|to justify|او سعی کرد اشتباهش را توجیه کند.|ō sa'ī kard eshtebāhash rā tawjēh kunad.|He tried to justify his mistake.|Actions & Movement|توجیه کن
2417|فرض کردن|farz kardan|verb|neutral|to assume/suppose|فرض کنید فردا باران ببارد.|farz kunēd fardā bārān bibārad.|Suppose it rains tomorrow.|Actions & Movement|فرض کن
2418|نتیجه‌گیری|natijagīrī|noun|neutral|conclusion|نتیجه‌گیری شما چیست؟|natijagīrī-e shumā chīst?|What is your conclusion?|Abstract Concepts|
2419|برهان|burhān|noun|formal|proof/argument|او برهان قاطعی ارائه داد.|ō burhān-e qātē'ī erā'a dād.|He presented a decisive proof.|Abstract Concepts|
2420|معقول|ma'qūl|adjective|formal|reasonable|قیمت این خانه معقول است.|qīmat-e īn khāna ma'qūl ast.|The price of this house is reasonable.|Descriptions & Qualities|
2421|نامعقول|nāma'qūl|adjective|formal|unreasonable|درخواست شما نامعقول است.|darkhāst-e shumā nāma'qūl ast.|Your request is unreasonable.|Descriptions & Qualities|
2422|بدیهی|badīhī|adjective|formal|obvious/self-evident|این یک حقیقت بدیهی است.|īn yak haqīqat-e badīhī ast.|This is an obvious truth.|Descriptions & Qualities|
2423|مبهم|mubham|adjective|neutral|ambiguous/vague|پاسخ او مبهم بود.|pāsukh-e ō mubham būd.|His answer was vague.|Descriptions & Qualities|
2424|تناقض|tanāquz|noun|formal|contradiction|در حرف‌های او تناقض وجود دارد.|dar harfhā-e ō tanāquz wujūd dārad.|There is a contradiction in his words.|Abstract Concepts|
2425|پرستیدن|parastīdan|verb|neutral|to worship|آنها خدا را می‌پرستند.|ānhā khudā rā mēparastand.|They worship God.|Actions & Movement|پرست
2426|توبه کردن|tawba kardan|verb|neutral|to repent|او از گناهانش توبه کرد.|ō az gunāhānash tawba kard.|He repented of his sins.|Actions & Movement|توبه کن
2427|دعا کردن|du'ā kardan|verb|neutral|to pray|مادرش همیشه برایش دعا می‌کند.|mādarash hamēsha barāyash du'ā mēkunad.|His mother always prays for him.|Religion & Beliefs|دعا کن
2428|روزه گرفتن|rōza giriftan|verb|neutral|to fast|مسلمانان در ماه رمضان روزه می‌گیرند.|musalmānān dar māh-e ramazān rōza mēgīrand.|Muslims fast in the month of Ramadan.|Actions & Movement|روزه گیر
2429|زیارت کردن|ziyārat kardan|verb|neutral|to go on pilgrimage|آنها مکه را زیارت کردند.|ānhā makka rā ziyārat kardand.|They made a pilgrimage to Mecca.|Travel & Transportation|زیارت کن
2430|نذر کردن|nazr kardan|verb|neutral|to vow/make an offering|او نذر کرد که به فقرا کمک کند.|ō nazr kard ki ba fuqarā kumak kunad.|He vowed to help the poor.|Actions & Movement|نذر کن
2431|قربانی کردن|qurbānī kardan|verb|neutral|to sacrifice|آنها یک گوسفند قربانی کردند.|ānhā yak gōsfand qurbānī kardand.|They sacrificed a sheep.|Actions & Movement|قربانی کن
2432|آمرزش|āmurzesh|noun|literary|forgiveness (divine)|او طلب آمرزش کرد.|ō talab-e āmurzesh kard.|He sought forgiveness.|Religion & Beliefs|
2433|رحمت|rahmat|noun|neutral|mercy|خداوند با رحمت است.|khudāwand bā rahmat ast.|God is merciful.|Abstract Concepts|
2434|غضب|ghazab|noun|literary|wrath|از غضب خدا بترسید.|az ghazab-e khudā bitarsēd.|Fear the wrath of God.|Abstract Concepts|
2435|برکت|barakat|noun|neutral|blessing|این پول برکت دارد.|īn pūl barakat dārad.|This money has blessings.|Abstract Concepts|
2436|لعنت|la'nat|noun|neutral|curse|لعنت بر جنگ.|la'nat bar jang.|A curse upon war.|Abstract Concepts|
2437|مقدس|muqaddas|adjective|neutral|holy/sacred|قدس یک شهر مقدس است.|quds yak shahr-e muqaddas ast.|Jerusalem is a holy city.|Religion & Beliefs|
2438|نامقدس|nāmuqaddas|adjective|neutral|unholy|این یک اتحاد نامقدس بود.|īn yak ettehād-e nāmuqaddas būd.|This was an unholy alliance.|Descriptions & Qualities|
2439|حلال|halāl|adjective|neutral|permissible/halal|این گوشت حلال است.|īn gōsht halāl ast.|This meat is halal.|Descriptions & Qualities|
2440|حرام|harām|adjective|neutral|forbidden/haram|دزدی حرام است.|duzdī harām ast.|Stealing is haram.|Descriptions & Qualities|
2441|مکروه|makrōh|adjective|formal|detestable/abominable|این عمل در اسلام مکروه است.|īn amal dar eslām makrōh ast.|This act is detestable in Islam.|Descriptions & Qualities|
2442|مباح|mubāh|adjective|formal|permissible/neutral (Islamic law)|این کار مباح است.|īn kār mubāh ast.|This action is permissible.|Society & Politics|
2443|مستحب|mustahab|adjective|formal|recommended (Islamic law)|کمک به یتیمان مستحب است.|kumak ba yatīmān mustahab ast.|Helping orphans is recommended.|Society & Politics|
2444|واجب|wājib|adjective|neutral|mandatory/obligatory|نماز واجب است.|namāz wājib ast.|Prayer is mandatory.|Descriptions & Qualities|
2445|فداکاری کردن|fadākārī kardan|verb|neutral|to sacrifice|پدرم برای ما فداکاری کرد.|padaram barāy-e mā fadākārī kard.|My father sacrificed for us.|Actions & Movement|فداکاری کن
